Year,Car Name,Mileage (kms),Fuel Type,Transmission,Price (Lakh),Location
2019,Ford Endeavour 3.2 Titanium AT 4X4,"66,000",Diesel,Automatic,34,"Jp Nagar Iii Phase, Bangalore"
2019,BMW X1 sDrive20d xLine,"58,677",Diesel,Automatic,28.28,"Bettahalsur, Bangalore"
2014,Ford Fiesta 1.5 TDCi Trend,"69,979",Diesel,Manual,3.15,"Sampangiramnagar, Bangalore"
2012,Volkswagen Passat Diesel Highline 2.0 TDI,"72,000",Diesel,Automatic,6.75,"Yeswanthpura, Bangalore"
2019,Maruti Vitara Brezza ZDi,"51,819",Diesel,Manual,9.04,"Yelahanka, Bangalore"
2018,Hyundai Creta 1.6 SX Automatic Diesel,"67,000",Diesel,Automatic,14.25,"R T Nagar, Bangalore"
2016,Mahindra TUV 300 T8,"59,114",Diesel,Manual,6.32,"Malleswaram, Bangalore"
2018,Honda Amaze VX i-VTEC,"94,956",Petrol,Manual,5.51,"Malleswaram, Bangalore"
2016,Honda City i VTEC CVT VX,"72,000",Petrol,Automatic,6.60,"Bazaar, Bangalore"
2021,Renault Duster Petrol RxL,"47,936",Petrol,Manual,8.64,"Samethanahalli, Bangalore"
2011,Maruti Estilo LXI,"55,214",Petrol,Manual,2.60,"Malleswaram, Bangalore"
2016,Hyundai Grand i10 AT Asta,"59,284",Petrol,Automatic,5.03,"Richmond Town, Bangalore"
2018,Honda City i-VTEC VX,"41,000",Petrol,Manual,7.45,"Seshadripuram, Bangalore"
2017,Tata Tiago 1.2 Revotron XZA,"1,14,474",Petrol,Automatic,4.32,"Malleswaram, Bangalore"
2017,Honda BR-V i-VTEC V CVT,"86,594",Petrol,Automatic,7.54,"Magadi Road, Bangalore"
2018,Volvo XC60 Inscription D5 BSIV,"33,000",Diesel,Automatic,44,"R T Nagar, Bangalore"
2015,Maruti Celerio VXI,"87,632",Petrol,Manual,3.79,"Kengiri Satellite Town, Bangalore"
2017,Hyundai Xcent Petrol,"1,05,526",Petrol,Manual,4.54,"Btm Layout, Bangalore"
2015,Honda City VX MT,"49,799",Petrol,Manual,6.95,"Kengiri Satellite Town, Bangalore"
2014,Maruti Celerio VXI,"71,439",Petrol,Manual,3.41,"Yelahanka, Bangalore"
2016,Honda Amaze 2nd Gen S,"1,22,249",Petrol,Manual,3.68,"Malleswaram, Bangalore"
2018,Volvo XC60 D5 Inscription,"86,000",Diesel,Automatic,35,"Pulkeshi Nagar, Bangalore"
2019,Volkswagen Tiguan Allspace 4Motion,"35,600",Petrol,Automatic,28.95,"Bazaar, Bangalore"
2022,Hyundai i20 Asta Turbo iMT,"36,310",Petrol,Manual,9.50,"Doorvaninagar, Bangalore"
2017,Mercedes-Benz B Class B200 CDI Sport,"72,000",Diesel,Automatic,16.90,"Bazaar, Bangalore"
2017,Maruti Baleno 1.2 CVT Delta,"54,256",Petrol,Automatic,6.25,"Marathahalli Colony, Bangalore"
2019,Maruti Celerio VXI,"24,339",Petrol,Manual,4.32,"Btm Layout, Bangalore"
2014,Maruti Celerio VXI,"49,068",Petrol,Manual,3.83,"Malleswaram, Bangalore"
2016,Hyundai i20 Asta 1.4 CRDi,"93,036",Diesel,Manual,6.31,"Kengiri Satellite Town, Bangalore"
2017,Honda City V MT AVN,"82,411",Petrol,Manual,6.45,"Singasandra, Bangalore"
2014,Honda City VX MT,"1,00,528",Petrol,Manual,5.11,"Yelahanka, Bangalore"
2015,Honda City SV MT,"53,007",Petrol,Manual,6.25,"Yelahanka, Bangalore"
2016,Maruti Wagon R VXI,"43,947",Petrol,Manual,4.45,"City, Bangalore"
2015,Maruti Swift Dzire ZXI,"89,000",Petrol,Manual,5.90,"City, Bangalore"
2018,Hyundai i20 Asta Option,"50,760",Petrol,Manual,6.95,"Singasandra, Bangalore"
2020,Tata Nexon EV XZ Plus LUX,"27,596",Electric,Automatic,11.95,"Bellandur, Bangalore"
2012,Maruti Ertiga VXI,"40,906",Petrol,Manual,5.29,"Malleswaram, Bangalore"
2018,Hyundai i20 1.2 Asta,"55,000",Petrol,Manual,7.65,"Panathur, Bangalore"
2019,Hyundai i20 Magna Plus BSIV,"28,800",Petrol,Manual,6.80,"Amruthahalli, Bangalore"
2019,Maruti Baleno Alpha CVT,"23,000",Petrol,Automatic,8.45,"Bazaar, Bangalore"
2016,Hyundai Verna 1.6 CRDi SX,"74,128",Diesel,Manual,6.75,"Doorvaninagar, Bangalore"
2016,Hyundai i20 Asta 1.4 CRDi,"1,01,359",Diesel,Manual,5.96,"Samethanahalli, Bangalore"
2016,Hyundai i10 Magna 1.1,"46,480",Petrol,Manual,3.80,"Yelahanka, Bangalore"
2020,Renault Triber RXZ,"29,294",Petrol,Manual,6.64,"Yelahanka, Bangalore"
2015,Ford Ecosport 1.5 Ti VCT AT Titanium,"62,150",Petrol,Automatic,5.93,"Malleswaram, Bangalore"
2022,Hyundai i20 Sportz BSVI,"42,000",Petrol,Manual,8.25,"Bazaar, Bangalore"
2019,Hyundai i20 Sportz Plus BSIV,"80,000",Petrol,Manual,6.85,"Gottigere, Bangalore"
2020,Hyundai i20 Sportz Plus,"69,000",Petrol,Manual,6.50,"Kengiri Satellite Town, Bangalore"
2022,Renault Triber RXZ Dual Tone,"33,741",Petrol,Manual,8.66,"Yelahanka, Bangalore"
2016,Hyundai Creta 1.6 EX Petrol,"48,571",Petrol,Manual,8.82,"Samethanahalli, Bangalore"
2014,Honda Mobilio V i-VTEC,"44,309",Petrol,Manual,5.60,"Malleswaram, Bangalore"
2017,Hyundai Grand i10 Magna AT,"44,000",Petrol,Automatic,5.25,"Amruthahalli, Bangalore"
2011,Hyundai i10 Sportz,"68,500",Petrol,Manual,3.45,"Bazaar, Bangalore"
2016,Maruti Vitara Brezza ZDi,"51,298",Diesel,Manual,8.45,"City, Bangalore"
2013,BMW 1 Series 116i,"72,964",Petrol,Automatic,11.11,"Bellandur, Bangalore"
2015,Honda City i VTEC SV,"73,048",Petrol,Manual,5.28,"Jakkur, Bangalore"
2016,Renault KWID RXT,"43,117",Petrol,Manual,3.19,"Bazaar, Bangalore"
2018,Mahindra KUV 100 NXT G80 K2 Plus 6 Str,"41,739",Petrol,Manual,4.72,"Malleswaram, Bangalore"
2019,Hyundai Creta 1.6 SX Automatic,"46,157",Petrol,Automatic,11.25,"Nagavara, Bangalore"
2021,Maruti S-Presso VXi Plus,"35,968",Petrol,Manual,4.68,"Malleswaram, Bangalore"
2015,Datsun GO T,"57,415",Petrol,Manual,2.58,"Btm Layout, Bangalore"
2018,Hyundai Creta 1.6 SX,"77,000",Petrol,Manual,9.75,"R T Nagar, Bangalore"
2019,Maruti Baleno Zeta,"30,860",Petrol,Manual,7.75,"Nagavara, Bangalore"
2020,Ford Ecosport 1.5 Petrol Titanium,"45,435",Petrol,Manual,8.75,"Nagavara, Bangalore"
2014,Renault Duster SANDSTORM RXS 85 PS,"76,223",Diesel,Manual,5.34,"Btm Layout, Bangalore"
2015,Maruti Swift VDI BSIV,"60,000",Diesel,Manual,5.20,"J P Nagar, Bangalore"
2015,Maruti Swift Dzire ZDI,"42,667",Diesel,Manual,6.25,"City, Bangalore"
2023,Hyundai Grand i10 Nios Sportz,"6,295",Petrol,Manual,7.48,"Mahadevapura, Bangalore"
2021,Hyundai i20 Asta Turbo iMT,"35,927",Petrol,Manual,7.93,"Samethanahalli, Bangalore"
2016,Hyundai Creta 1.6 VTVT S,"53,697",Petrol,Manual,8.45,"Singasandra, Bangalore"
2010,Volkswagen Jetta 2.0 TDI Comfortline,"1,30,000",Diesel,Manual,3.10,"Nagavara, Bangalore"
2021,Toyota Innova Crysta 2.4 ZX 7 STR AT,"1,12,000",Diesel,Automatic,27.50,"R T Nagar, Bangalore"
2018,Honda WR-V i-DTEC VX,"81,000",Diesel,Manual,6.85,"Btm Layout, Bangalore"
2020,Kia Sonet GTX Plus Turbo iMT BSVI,"53,000",Petrol,Manual,9.45,"Ramamurthy Nagar, Bangalore"
2021,Maruti XL6 Alpha AT,"58,780",Petrol,Automatic,11.45,"Nagavara, Bangalore"
2019,Hyundai Santro Sportz,"11,933",Petrol,Manual,5.36,"Yelahanka, Bangalore"
2011,Hyundai i10 Sportz,"52,419",Petrol,Manual,3.20,"Bazaar, Bangalore"
2015,Maruti Swift Dzire VDI,"2,20,000",Diesel,Manual,5.70,"Kengiri Satellite Town, Bangalore"
2012,Honda Brio S MT,"73,510",Petrol,Manual,2.98,"Kengiri Satellite Town, Bangalore"
2011,Hyundai Verna Transform CRDi VGT ABS,"68,000",Diesel,Manual,3.25,"Jayanagar, Bangalore"
2016,Maruti Wagon R AMT VXI,"53,748",Petrol,Automatic,3.83,"Hoodi, Bangalore"
2014,Honda City i VTEC CVT SV,"84,721",Petrol,Automatic,6.25,"City, Bangalore"
2017,Hyundai Grand i10 1.2 Kappa Asta,"25,967",Petrol,Manual,4.80,"Hoodi, Bangalore"
2014,Hyundai Grand i10 1.2 Kappa Asta,"91,918",Petrol,Manual,4.12,"Btm Layout, Bangalore"
2016,Honda Jazz VX,"48,016",Petrol,Manual,5.11,"Yelahanka, Bangalore"
2014,Hyundai Grand i10 1.2 Kappa Sportz BSIV,"81,696",Petrol,Manual,3.97,"Malleswaram, Bangalore"
2015,Hyundai i20 Active 1.2 S,"1,24,329",Petrol,Manual,3.98,"Btm Layout, Bangalore"
2017,Hyundai Creta 1.6 VTVT AT SX Plus,"47,554",Petrol,Automatic,9,"Kanakanagar, Bangalore"
2016,Maruti Baleno 1.3 Alpha,"1,08,000",Diesel,Manual,6.45,"Arebommnahalli, Bangalore"
2019,Hyundai Santro Sportz,"16,864",Petrol,Manual,5.28,"Yelahanka, Bangalore"
2015,Hyundai Verna 1.6 SX VTVT,"59,000",Petrol,Manual,6.50,"Vasanth Nagar, Bangalore"
2014,Honda City i VTEC CVT VX,"49,419",Petrol,Automatic,6.25,"Bommanahalli, Bangalore"
2014,Honda Brio S MT,"60,000",Petrol,Manual,3.85,"City, Bangalore"
2022,Hyundai Grand i10 1.2 Kappa Asta,"24,184",Petrol,Manual,7.81,"Yelahanka, Bangalore"
2020,Mahindra Thar LX 4WD Convert Top Diesel BSVI,"30,000",Diesel,Manual,16.75,"Bazaar, Bangalore"
2018,Audi Q5 Technology 2.0 TFSI,"41,266",Petrol,Automatic,39.95,"Nagavara, Bangalore"
2017,Maruti Ciaz ZXi Plus,"92,342",Petrol,Manual,5.88,"Jakkur, Bangalore"
2013,Honda Brio S MT,"1,00,260",Petrol,Manual,3.10,"Jakkur, Bangalore"
2022,Tata Altroz XZ Plus,"32,858",Petrol,Manual,8.96,"Yelahanka, Bangalore"
2019,Toyota Innova Crysta 2.4 VX MT 8S BSIV,"51,044",Diesel,Manual,21.95,"Marathahalli Colony, Bangalore"
2020,Renault KWID 1.0 RXT,"21,000",Petrol,Manual,4.45,"R T Nagar, Bangalore"
2017,Renault KWID Climber 1.0 MT,"1,01,475",Petrol,Manual,3.42,"Malleswaram, Bangalore"
2016,Maruti Vitara Brezza VDi Option,"80,000",Diesel,Manual,8,"City, Bangalore"
2012,Toyota Etios GD,"46,987",Diesel,Manual,4.75,"Doorvaninagar, Bangalore"
2020,Toyota Innova Crysta 2.4 GX 7 STR,"96,982",Diesel,Manual,19.50,"Bommanahalli, Bangalore"
2018,Volvo XC40 D4 R-Design,"33,000",Diesel,Automatic,37.25,"Bazaar, Bangalore"
2014,Maruti Celerio VXI,"64,157",Petrol,Manual,4.20,"Nandagudi, Bangalore"
2015,Hyundai Grand i10 1.2 Kappa Asta,"20,435",Petrol,Manual,4.74,"Kengiri Satellite Town, Bangalore"
2017,Hyundai Creta 1.6 SX Automatic,"66,203",Petrol,Automatic,8.75,"Malleswaram, Bangalore"
2023,Renault Kiger RXZ,"11,660",Petrol,Manual,7.92,"Yelahanka, Bangalore"
2014,Maruti Celerio VXI AT,"71,000",Petrol,Automatic,3.75,"Kalyan Nagar, Bangalore"
2015,Honda City V MT,"1,01,291",Petrol,Manual,5.03,"Btm Layout, Bangalore"
2020,Maruti Ciaz Delta BSVI,"61,071",Petrol,Manual,6.75,"Jakkur, Bangalore"
2009,Audi A4 1.8 TFSI,"85,159",Petrol,Automatic,8.95,"City, Bangalore"
2013,Fiat Punto 1.4 Emotion,"80,448",Petrol,Manual,3.35,"Electronics City, Bangalore"
2017,Hyundai Creta 1.6 CRDi SX,"1,02,000",Diesel,Manual,10.75,"Bazaar, Bangalore"
2013,Maruti Ertiga ZDI,"95,000",Diesel,Manual,6.95,"Bazaar, Bangalore"
2016,Hyundai Verna 1.6 VTVT S,"68,978",Petrol,Manual,6.65,"Singasandra, Bangalore"
2020,Hyundai Venue SX,"44,136",Petrol,Manual,9.68,"Samethanahalli, Bangalore"
2018,Toyota Innova Crysta 2.4 GX MT BSIV,"89,823",Diesel,Manual,18.50,"Bommanahalli, Bangalore"
2021,Ford Endeavour Titanium 4X2 AT,"28,500",Diesel,Automatic,36,"Bazaar, Bangalore"
2015,Maruti Celerio VXI,"72,000",Petrol,Manual,3.50,"Btm Layout, Bangalore"
2015,Fiat Punto 1.3 Active,"55,000",Diesel,Manual,3.50,"Doddakallasandra, Bangalore"
2016,Hyundai i20 Asta 1.2,"74,891",Petrol,Manual,5.86,"Malleswaram, Bangalore"
2019,Maruti Vitara Brezza ZDi Plus,"1,26,673",Diesel,Manual,9.25,"Doorvaninagar, Bangalore"
2014,Hyundai Grand i10 1.2 Kappa Magna BSIV,"94,432",Petrol,Manual,3.66,"Malleswaram, Bangalore"
2015,Maruti S Cross Zeta,"1,29,409",Petrol,Manual,6.39,"Kengiri Satellite Town, Bangalore"
2018,Volkswagen Polo 1.0 MPI Comfortline,"1,00,764",Petrol,Manual,6.65,"Nagavara, Bangalore"
2011,Maruti Ritz LXI,"1,21,051",Petrol,Manual,4.55,"Nagavara, Bangalore"
2015,Honda City VX MT,"1,02,569",Petrol,Manual,5.97,"Samethanahalli, Bangalore"
2016,Hyundai i20 Active 1.2 SX,"80,000",Petrol,Manual,5.80,"Amruthahalli, Bangalore"
2009,Honda City 1.5 S MT,"68,000",Petrol,Manual,3.25,"Jayanagar, Bangalore"
2015,Ford Figo 1.5P Titanium AT,"76,227",Petrol,Automatic,4.10,"Doorvaninagar, Bangalore"
2016,Hyundai Verna 1.6 VTVT SX,"48,077",Petrol,Manual,7.22,"Bellandur, Bangalore"
2005,Toyota Innova 2.5 G (Diesel) 8 Seater,"1,70,000",Diesel,Manual,5.45,"City, Bangalore"
2017,Mahindra XUV500 W9 AT,"71,208",Diesel,Automatic,11.30,"Btm Layout, Bangalore"
2017,Hyundai Creta 1.6 SX Automatic Diesel,"80,000",Diesel,Automatic,11.95,"R T Nagar, Bangalore"
2018,Maruti Vitara Brezza ZDi AMT,"16,500",Diesel,Automatic,9.50,"Bazaar, Bangalore"
2013,Volkswagen Polo Petrol Highline 1.2L,"71,000",Petrol,Manual,4.65,"Hosur Road, Bangalore"
2011,Toyota Innova 2.5 G4 Diesel 7-seater,"1,22,139",Diesel,Manual,6.95,"Bommanahalli, Bangalore"
2014,Maruti Ertiga ZXI,"1,01,210",Petrol,Manual,5.76,"Malleswaram, Bangalore"
2014,Hyundai i20 Asta 1.2,"61,904",Petrol,Manual,5.35,"Mahadevapura, Bangalore"
2015,Honda Jazz VX,"1,03,231",Petrol,Manual,4.10,"Samethanahalli, Bangalore"
2018,Hyundai Grand i10 1.2 Kappa Sportz BSIV,"76,000",Petrol,Manual,5.75,"Nandagudi, Bangalore"
2015,Honda Jazz 1.2 V AT i VTEC,"50,609",Petrol,Automatic,5.10,"Jakkur, Bangalore"
2013,Ford Figo Diesel EXI,"62,000",Diesel,Manual,3.35,"Hsr Layout, Bangalore"
2010,Hyundai i10 Sportz 1.2,"1,26,000",Petrol,Manual,2.50,"City, Bangalore"
2017,Maruti Vitara Brezza ZDi,"76,862",Diesel,Manual,7.88,"Malleswaram, Bangalore"
2022,Maruti Brezza Zxi BSVI,"26,539",Petrol,Manual,10.50,"Marathahalli Colony, Bangalore"
2013,Toyota Etios V,"45,000",Petrol,Manual,4.65,"Hosur Road, Bangalore"
2019,Renault KWID Climber 1.0 AMT,"78,431",Petrol,Automatic,3.55,"Yeshwanthpur Bazar, Bangalore"
2018,Hyundai i20 Asta 1.2,"72,865",Petrol,Manual,6.97,"Kengiri Satellite Town, Bangalore"
2015,Maruti Celerio ZXI AT,"48,000",Petrol,Automatic,3.95,"Hosur Road, Bangalore"
2012,Nissan Sunny Diesel XL,"85,000",Diesel,Manual,2.95,"Bellandur, Bangalore"
2013,Hyundai i20 Sportz 1.4 CRDi,"98,000",Diesel,Manual,4.30,"Kengiri Satellite Town, Bangalore"
2022,Tata Safari XT Plus BSVI,"54,845",Diesel,Manual,17.62,"Bellandur, Bangalore"
2015,Maruti Celerio ZXI,"41,362",Petrol,Manual,4.75,"Nagavara, Bangalore"
2018,Hyundai Verna 1.6 VTVT SX,"34,869",Petrol,Manual,8.59,"Samethanahalli, Bangalore"
2016,Hyundai Xcent 1.2 Kappa S,"50,370",Petrol,Manual,4.75,"Bommanahalli, Bangalore"
2017,Hyundai Creta 1.6 VTVT AT SX Plus,"73,000",Petrol,Automatic,10.75,"Hosur Road, Bangalore"
2015,Maruti Swift Dzire VDI,"92,052",Diesel,Manual,5.85,"City, Bangalore"
2016,Maruti Baleno 1.2 CVT Delta,"57,856",Petrol,Automatic,5.50,"Marathahalli Colony, Bangalore"
2017,Maruti Baleno Delta Diesel,"61,713",Diesel,Manual,5.45,"Btm Layout, Bangalore"
2017,Maruti Swift LXI Optional-O,"43,053",Petrol,Manual,5.65,"Doorvaninagar, Bangalore"
2019,Tata Tigor 1.2 Revotron XZA,"1,24,735",Petrol,Automatic,4.59,"Samethanahalli, Bangalore"
2019,Maruti Baleno Zeta,"48,000",Petrol,Manual,6.90,"Amruthahalli, Bangalore"
2009,Maruti Ritz VXI,"75,000",Petrol,Manual,2.40,"J P Nagar, Bangalore"
2018,Volkswagen Vento 1.6 Highline,"37,070",Petrol,Manual,8.11,"Bellandur, Bangalore"
2019,Mercedes-Benz S-Class S 350 d,"81,000",Diesel,Automatic,61.75,"R T Nagar, Bangalore"
2017,Mercedes-Benz GLA Class 200 CDI SPORT,"81,182",Diesel,Automatic,23.48,"Bellandur, Bangalore"
2010,Volkswagen Polo IPL II 1.2 Petrol Highline,"98,000",Petrol,Manual,3.25,"J P Nagar, Bangalore"
2017,Maruti Baleno 1.2 CVT Zeta,"27,026",Petrol,Automatic,6.75,"Nagavara, Bangalore"
2009,Toyota Innova 2.5 G (Diesel) 8 Seater,"1,18,256",Diesel,Manual,6.99,"City, Bangalore"
2019,Volkswagen Polo 1.0 MPI Trendline,"41,000",Petrol,Manual,6.75,"JP Nagar III Phase, Bangalore"
2018,Ford Ecosport 1.5 Diesel Titanium Plus BSIV,"1,24,195",Diesel,Manual,8.50,"Nagavara, Bangalore"
2010,Maruti Ritz VXi,"47,509",Petrol,Manual,2.75,"Yelahanka, Bangalore"
2018,Hyundai Grand i10 1.2 Kappa Asta,"34,000",Petrol,Manual,5.50,"Panathur, Bangalore"
2014,Toyota Etios VX,"88,000",Petrol,Manual,3.90,"Sahakaranagar P.O, Bangalore"
2018,Maruti Baleno Delta Diesel,"35,334",Diesel,Manual,5.99,"Malleswaram, Bangalore"
2021,Honda City ZX MT,"42,062",Petrol,Manual,11.64,"Btm Layout, Bangalore"
2015,Hyundai Grand i10 AT Asta,"72,000",Petrol,Automatic,4.55,"R T Nagar, Bangalore"
2017,Skoda Rapid 1.5 TDI Ambition BSIV,"69,000",Diesel,Manual,7.30,"Bazaar, Bangalore"
2017,Nissan Terrano XL,"74,000",Petrol,Manual,6.75,"Gottigere, Bangalore"
2017,Maruti Baleno 1.2 Alpha,"53,000",Petrol,Manual,6.80,"Nandagudi, Bangalore"
2015,Renault KWID RXT,"52,000",Petrol,Manual,3.25,"Doddakallasandra, Bangalore"
2018,Hyundai i20 1.2 Asta Dual Tone,"26,000",Petrol,Manual,7.60,"City, Bangalore"
2016,Maruti Vitara Brezza LDi Option,"1,05,000",Diesel,Manual,6.90,"Doddakallasandra, Bangalore"
2013,Maruti Ertiga ZXI,"97,492",Petrol,Manual,5.64,"Malleswaram, Bangalore"
2016,Maruti Vitara Brezza ZDi Plus Dual Tone,"56,833",Diesel,Manual,7.95,"Btm Layout, Bangalore"
2017,Hyundai Grand i10 1.2 Kappa Asta,"43,371",Petrol,Manual,4.64,"Malleswaram, Bangalore"
2015,Mahindra XUV500 W5,"87,213",Diesel,Manual,7.12,"Mahadevapura, Bangalore"
2014,Maruti Celerio VXI,"81,979",Petrol,Manual,3.68,"Yelahanka, Bangalore"
2016,Honda City V MT,"1,41,900",Petrol,Manual,5.32,"Mahadevapura, Bangalore"
2018,Volkswagen Vento Diesel Highline,"99,599",Diesel,Manual,6.33,"Yelahanka, Bangalore"
2015,Maruti Wagon R VXI BS IV,"80,000",Petrol,Manual,4.15,"Bazaar, Bangalore"
2017,Renault KWID 1.0 RXT,"57,555",Petrol,Manual,4.10,"Singasandra, Bangalore"
2016,Volkswagen Ameo 1.2 MPI Comfortline,"1,40,000",Petrol,Manual,4.65,"Amruthahalli, Bangalore"
2012,Honda Brio S MT,"47,424",Petrol,Manual,2.95,"Singasandra, Bangalore"
2016,Honda Jazz 1.2 V i VTEC,"40,235",Petrol,Manual,5.50,"Kanakanagar, Bangalore"
2013,Toyota Fortuner 4x2 Manual,"1,71,647",Diesel,Manual,14.25,"Bommanahalli, Bangalore"
2018,Audi Q7 45 TDI Design Edition,"1,34,000",Diesel,Automatic,39.50,"Vasanth Nagar, Bangalore"
2015,Fiat Punto 1.2 Dynamic,"76,000",Petrol,Manual,3.25,"Gottigere, Bangalore"
2018,Mahindra Alturas G4 4X2 AT BSIV,"60,262",Diesel,Automatic,24.65,"Nagavara, Bangalore"
2017,Volkswagen Polo 1.5 TDI Highline,"1,06,189",Diesel,Manual,5.55,"Samethanahalli, Bangalore"
2016,Honda Jazz 1.2 V i VTEC,"54,000",Petrol,Manual,5.45,"Hsr Layout, Bangalore"
2013,Volkswagen Polo IPL II 1.2 Diesel Highline,"89,000",Diesel,Manual,4.20,"J P Nagar, Bangalore"
2019,Mahindra XUV500 W11 BSIV,"40,756",Diesel,Manual,14.75,"Bommanahalli, Bangalore"
2018,Maruti Ertiga BSIV ZXI Plus,"72,727",Petrol,Manual,8.75,"Singasandra, Bangalore"
2018,Maruti Vitara Brezza ZDi Plus AMT,"1,10,000",Diesel,Automatic,8.75,"Doddakallasandra, Bangalore"
2012,Maruti Wagon R VXI 1.2,"59,220",Petrol,Manual,3.16,"Samethanahalli, Bangalore"
2019,Hyundai i20 Petrol Asta Option,"47,000",Petrol,Manual,6.80,"Amruthahalli, Bangalore"
2017,Hyundai Verna 1.6 SX VTVT AT,"57,801",Petrol,Automatic,9.05,"Bellandur, Bangalore"
2017,Hyundai Creta 1.6 CRDi AT SX Plus,"96,000",Diesel,Automatic,10.75,"JP Nagar III Phase, Bangalore"
2018,Hyundai i20 1.4 Asta,"69,050",Diesel,Manual,8.25,"Nagavara, Bangalore"
2015,Hyundai Grand i10 1.2 Kappa Asta,"1,13,210",Petrol,Manual,4.11,"Malleswaram, Bangalore"
2021,Toyota Innova Crysta 2.4 GX 7 STR AT,"1,18,294",Diesel,Automatic,26.50,"Doorvaninagar, Bangalore"
2013,Toyota Innova 2.5 G (Diesel) 7 Seater,"1,08,785",Diesel,Manual,10.45,"Bommanahalli, Bangalore"
2016,Hyundai Creta 1.6 E Plus,"48,799",Petrol,Manual,7.45,"Jakkur, Bangalore"
2011,Chevrolet Cruze LTZ,"99,000",Diesel,Manual,3.95,"Jayanagar East, Bangalore"
2017,Maruti Ciaz 1.4 Delta,"1,02,000",Petrol,Manual,5.85,"R T Nagar, Bangalore"
2015,Hyundai Creta 1.6 CRDi AT SX Plus,"77,000",Diesel,Automatic,8.50,"Btm Layout, Bangalore"
2018,Maruti Ciaz 1.4 AT Alpha,"62,536",Petrol,Automatic,7.50,"Marathahalli Colony, Bangalore"
2019,Maruti Vitara Brezza ZDi,"1,45,000",Diesel,Manual,8.50,"Kengiri Satellite Town, Bangalore"
2019,Skoda Rapid 1.5 TDI Ambition BSIV,"1,11,000",Diesel,Manual,9.25,"R T Nagar, Bangalore"
2014,Mahindra XUV500 W8 FWD,"78,232",Diesel,Manual,9.25,"Nandagudi, Bangalore"
2012,Toyota Fortuner 4x2 Manual,"1,17,000",Diesel,Manual,13.95,"Bazaar, Bangalore"
2013,Toyota Fortuner 4x2 Manual,"85,000",Diesel,Manual,15.95,"Bazaar, Bangalore"
2013,Hyundai Verna 1.6 SX CRDI (O) AT,"76,043",Diesel,Automatic,5.89,"Samethanahalli, Bangalore"
2013,Skoda Rapid 1.6 TDI Elegance,"70,000",Diesel,Manual,5.60,"City, Bangalore"
2016,Honda Jazz 1.2 S i VTEC,"36,465",Petrol,Manual,6.25,"City, Bangalore"
2012,Renault Duster 110PS Diesel RxZ,"71,000",Diesel,Manual,5.75,"Ramamurthy Nagar, Bangalore"
2017,Renault Duster SANDSTORM RXS 110 PS,"72,093",Diesel,Manual,7.99,"Yelahanka, Bangalore"
2016,Renault Duster 110PS Diesel RxL AMT,"1,20,000",Diesel,Automatic,6.35,"Gottigere, Bangalore"
2018,Maruti Baleno 1.2 Alpha,"99,123",Petrol,Manual,8.25,"Nagavara, Bangalore"
2013,Mahindra XUV500 W8 FWD,"70,000",Diesel,Manual,7.65,"J P Nagar, Bangalore"
2022,Kia Carens Luxury Plus Turbo 2022-2023,"38,459",Petrol,Manual,15.10,"Magadi Road, Bangalore"
2015,Maruti S Cross Delta DDiS 200 SH,"65,000",Diesel,Manual,6.95,"Banashankari Iii Stage, Bangalore"
2013,Mahindra XUV500 W8 FWD,"1,25,000",Diesel,Manual,8.25,"R T Nagar, Bangalore"
2014,Renault Fluence E4 D,"90,000",Diesel,Manual,3.90,"J P Nagar, Bangalore"
2015,Honda Jazz 1.2 SV i VTEC,"52,168",Petrol,Manual,5.35,"Hsr Layout, Bangalore"
2012,Maruti Alto 800 LXi,"42,881",Petrol,Manual,3.10,"Doorvaninagar, Bangalore"
2021,Toyota Fortuner 4X2 Diesel BSVI,"99,765",Diesel,Manual,33.95,"Bommanahalli, Bangalore"
2018,Maruti Vitara Brezza ZDi Plus,"1,21,918",Diesel,Manual,9.45,"City, Bangalore"
2015,Tata Zest Quadrajet 1.3 XMS,"1,50,000",Diesel,Manual,4.80,"Kengiri Satellite Town, Bangalore"
2021,Tata Tiago 1.2 Revotron XZ Plus,"32,193",Petrol,Manual,5.98,"Malleswaram, Bangalore"
2014,Hyundai Verna 1.6 SX CRDI (O) AT,"80,176",Diesel,Automatic,6.75,"City, Bangalore"
2013,Honda Amaze S Diesel,"88,080",Diesel,Manual,3.75,"Kanakanagar, Bangalore"
2018,Volkswagen Polo 1.5 TDI Comfortline,"1,62,000",Diesel,Manual,6,"Kengiri Satellite Town, Bangalore"
2010,Hyundai Verna Transform SX VGT CRDi AT BS III,"85,000",Diesel,Automatic,3,"Bazaar, Bangalore"
2019,Maruti Vitara Brezza ZDi AMT,"74,000",Diesel,Automatic,10.50,"Bazaar, Bangalore"
2014,Toyota Fortuner 4x2 Manual,"1,01,000",Diesel,Manual,17,"JP Nagar III Phase, Bangalore"
2018,Hyundai i20 1.2 Spotz,"68,804",Petrol,Manual,6.75,"City, Bangalore"
2017,Maruti Ertiga VXI,"78,486",Petrol,Manual,7.87,"Hoodi, Bangalore"
2021,Datsun RediGO 1.0 T Option,"20,860",Petrol,Manual,3.97,"Jakkur, Bangalore"
2016,Honda City i VTEC V,"67,000",Petrol,Manual,7.75,"City, Bangalore"
