Year,Car Name,Mileage (kms),Fuel Type,Transmission,Price (Lakh),Location
2021,Kia Seltos HTX IVT,"20,086",Petrol,Automatic,14.25,"Vikas Puri, New Delhi"
2019,Mercedes-Benz E-Class Expression E 220,"17,600",Petrol,Automatic,42.50,"Naraina, New Delhi"
2018,Ford Aspire 1.2 Ti-VCT Titanium,"48,509",Petrol,Manual,4.45,"Rajouri Garden, New Delhi"
2011,Mercedes-Benz C-Class C 200 CGI Elegance,"63,800",Petrol,Automatic,3.25,"Vikaspuri, New Delhi"
2013,Honda City 1.5 S MT,"48,489",Petrol,Manual,3.25,"Dwarka Sector-6, New Delhi"
2020,Kia Sonet GTX Plus Turbo DCT DT,"51,000",Petrol,Automatic,11,"Geeta Colony, New Delhi"
2014,Hyundai Xcent Petrol,"49,758",Petrol,Manual,2.88,"Sector 28, Gurgaon"
2017,Honda WR-V i-DTEC VX,"59,000",Diesel,Manual,4.47,"Aruna Nagar, New Delhi"
2025,Mercedes-Benz EQA 250 Plus,800,Electric,Automatic,54.90,"Chanakya Puri, New Delhi"
2020,Renault KWID 1.0 RXE,"35,758",Petrol,Manual,3.42,"Sector 28, Gurgaon"
2013,Volkswagen Vento Petrol Breeze,"38,100",Petrol,Manual,3.25,"Chittranjan Park, New Delhi"
2022,Land Rover Range Rover 3.0 Petrol SWB Vogue,"29,000",Petrol,Automatic,2.25 Crore,"Tilak Nagar East, New Delhi"
2013,Volkswagen Polo 1.5 TDI Highline,"96,669",Diesel,Manual,3.34,"Indirapuram, Ghaziabad"
2021,Maruti Swift Dzire ZXI CNG BSVI,"31,000",CNG,Manual,8.25,"Preet Vihar, New Delhi"
2017,Jeep Compass 1.4 Limited,"90,000",Petrol,Automatic,8.90,"Ramesh Nagar, New Delhi"
2024,Kia Seltos HTX IVT,"4,500",Petrol,Automatic,17,"Naraina, New Delhi"
2015,Audi A4 35 TFSi Premium,"14,500",Petrol,Automatic,16.50,"Ashok Vihar, New Delhi"
2018,Tata Tiago 1.2 Revotron XT,"54,000",Petrol,Manual,3.55,"Vigyan Vihar, New Delhi"
2015,Mercedes-Benz E-Class E250 CDI Avantgarde,"60,000",Diesel,Automatic,14.50,"Shakarpur, New Delhi"
2013,Honda Brio S MT,"53,000",Petrol,Manual,2.30,Noida
2020,Hyundai Venue S BSIV,"11,000",Petrol,Manual,7.40,"Vikaspuri, New Delhi"
2019,Maruti Baleno Alpha Diesel,"21,532",Diesel,Manual,6.42,Gurgaon
2021,Tata Nexon XZ Plus BSVI,"84,332",Petrol,Manual,7.37,"Vaishali, Ghaziabad"
2017,Mahindra Scorpio BSIV,"80,000",Diesel,Manual,8.80,"Guru Gobind Singh Marg, New Delhi"
2016,Ford Ecosport 1.5 Diesel Titanium,"72,000",Diesel,Manual,4,"Shakti Nagar, New Delhi"
2017,Jaguar XF 2.0 Diesel Prestige,"60,000",Diesel,Automatic,18.75,"Rohini Sector-7, New Delhi"
2017,Hyundai Creta 1.6 VTVT AT SX Plus,"80,500",Petrol,Automatic,6.10,"Saket, New Delhi"
2020,Renault KWID 1.0 RXT AMT Opt,"28,000",Petrol,Automatic,3.45,"Aruna Nagar, New Delhi"
2023,Hyundai Creta SX Opt Knight IVT BSVI,"18,000",Petrol,Automatic,12.90,"Bengali Market, New Delhi"
2022,Hyundai Grand i10 Nios Sportz CNG,"35,000",CNG,Manual,6.95,"Laxmi Nagar, New Delhi"
2017,Ford Ecosport 1.5 Diesel Titanium BSIV,"59,766",Diesel,Manual,4.50,"Ramesh Nagar, New Delhi"
2019,MG Hector Sharp AT BSIV,"52,000",Petrol,Automatic,12.90,"Preet Vihar, New Delhi"
2017,Hyundai Creta 1.6 VTVT AT SX Plus,"54,558",Petrol,Automatic,7.38,"Vaishali, Ghaziabad"
2016,Maruti Ciaz VDI SHVS,"53,000",Diesel,Manual,4.50,"Geeta Colony, New Delhi"
2020,Maruti Celerio VXI CNG,"53,045",CNG,Manual,4.65,"Dwarka Sector-6, New Delhi"
2019,MG Hector Sharp Diesel MT BSIV,"48,000",Diesel,Manual,9.95,"Aruna Nagar, New Delhi"
2021,Land Rover Range Rover Velar R-Dynamic S Petrol MY21,"17,000",Petrol,Automatic,72,"Ashok Vihar, New Delhi"
2022,Kia Seltos HTX IVT G,"44,500",Petrol,Automatic,14.50,"Nariana, New Delhi"
2017,Maruti Wagon R VXI 1.2,"29,087",Petrol,Manual,3.63,"Rohini Courts, New Delhi"
2017,Skoda Rapid 1.5 TDI Ambition BSIV,"48,000",Diesel,Manual,3.95,"Aruna Nagar, New Delhi"
2018,Maruti Ciaz 1.3 Alpha,"64,000",Diesel,Manual,4.99,"Saraswati Vihar, New Delhi"
2022,Mahindra Thar LX 4WD Hard Top Diesel BSVI,"40,000",Diesel,Manual,14.75,"Agon, Gurgaon"
2022,Tata Nexon XZ Plus Dark Edition,"21,726",Petrol,Manual,9.20,"Rohini Courts, New Delhi"
2019,Renault KWID 1.0 RXT AMT Opt BSIV,"11,900",Petrol,Automatic,3.15,"Aruna Nagar, New Delhi"
2023,Mercedes-Benz GLS 400d 4MATIC,"9,300",Diesel,Automatic,1.20 Crore,"Rajender Nagar, New Delhi"
2015,Hyundai Grand i10 Asta Option AT,"53,000",Petrol,Automatic,4.25,"Naraina, New Delhi"
2019,Maruti Baleno Alpha Diesel,"44,749",Diesel,Manual,5.07,"Sector 28, Gurgaon"
2017,Renault KWID 1.0 RXL,"28,000",Petrol,Manual,2.85,"Aruna Nagar, New Delhi"
2018,Hyundai Creta 1.4 E Plus CRDi,"74,000",Diesel,Manual,7.99,"Preet Vihar, New Delhi"
2011,Toyota Etios VX,"67,252",Petrol,Manual,2.10,"Rohini Courts, New Delhi"
2014,Maruti Ertiga VXI Limited Edition,"68,000",Petrol,Manual,4.50,"Preet Vihar, New Delhi"
2017,Honda City i VTEC S,"39,000",Petrol,Manual,5.35,"Aruna Nagar, New Delhi"
2012,Hyundai i20 Petrol Magna,"46,610",Petrol,Manual,2.16,"Rajouri Garden, New Delhi"
2019,Jeep Compass 1.4 Limited Plus BSIV,"48,000",Petrol,Automatic,10.95,"Karam Pura, New Delhi"
2019,Mercedes-Benz C-Class Progressive C 200,"45,000",Petrol,Automatic,31,"Naraina, New Delhi"
2015,Maruti Swift Dzire LXI 1.2,"61,000",Petrol,Manual,3.65,Noida
2019,Honda City V MT,"31,100",Petrol,Manual,7.40,"Chittranjan Park, New Delhi"
2014,Nissan Terrano XL,"52,150",Petrol,Manual,4.25,"Chittranjan Park, New Delhi"
2020,Kia Seltos HTK Plus G,"58,000",Petrol,Manual,9.45,"Moti Nagar, New Delhi"
2018,Skoda Rapid 1.5 TDI Ambition BSIV,"51,000",Diesel,Manual,4.45,"Aruna Nagar, New Delhi"
2015,Maruti Ertiga SHVS VDI,"81,000",Diesel,Manual,5.20,"Karol Bagh, New Delhi"
2019,MG Hector Plus Sharp DCT,"33,434",Petrol,Automatic,11.50,"Indirapuram, Ghaziabad"
2024,Kia Sonet HTK (O),"3,200",Petrol,Manual,9.75,"Preet Vihar, New Delhi"
2019,Mahindra XUV300 W8 Option Dual Tone Diesel BSIV,"40,000",Diesel,Manual,5.75,"Aruna Nagar, New Delhi"
2023,MG Hector 1.5 Turbo Savvy Pro CVT BSVI,"14,050",Petrol,Automatic,20.50,"Vikas Puri, New Delhi"
2022,Maruti Ignis Delta,"8,707",Petrol,Manual,5.33,"Indirapuram, Ghaziabad"
2020,Hyundai i20 Sportz Plus,"28,626",Petrol,Manual,5.99,"Vaishali, Ghaziabad"
2019,Ford Ecosport 1.5 Petrol Titanium BSIV,"75,000",Petrol,Manual,6.25,"Lajpat Nagar, New Delhi"
2017,Honda City i-VTEC CVT ZX,"80,100",Petrol,Automatic,6.25,"Saket, New Delhi"
2018,Nissan Micra CVT XV,"43,000",Petrol,Automatic,4.49,"Mohan Nagar, Ghaziabad"
2016,Hyundai Grand i10 Magna,"37,813",Petrol,Manual,3.28,"Raj Nagar Extension S.o, Ghaziabad"
2017,Maruti S Cross DDiS 320 Delta,"48,000",Diesel,Manual,4.25,"Aruna Nagar, New Delhi"
2020,Renault Triber RXL BSIV,"65,000",Petrol,Manual,5.50,"Vasant Kunj, New Delhi"
2024,Mahindra XUV 3XO MX2 Pro,"3,800",Petrol,Manual,10,"Jangpura, New Delhi"
2023,Hyundai Venue N Line N8 turbo DCT,"22,450",Petrol,Automatic,11.38,"Ashok Vihar, New Delhi"
2017,Hyundai Creta 1.6 VTVT AT SX Plus,"72,000",Petrol,Automatic,7.55,"Distt. Court Complex Dwarka, New Delhi"
2015,Hyundai Creta 1.6 VTVT S,"54,000",Petrol,Manual,5.85,"Pandav Nagar, New Delhi"
2013,Nissan Sunny XL,"65,000",Petrol,Manual,2.80,Gurgaon
2018,Hyundai Creta 1.6 E Plus,"72,000",Petrol,Manual,7.90,"Preet Vihar, New Delhi"
2016,Hyundai Creta 1.4 CRDi S Plus,"52,000",Diesel,Manual,5.25,"Aruna Nagar, New Delhi"
2016,Honda CR-V 2.0L 2WD AT,"55,000",Petrol,Automatic,12.90,"Chittaranjan, New Delhi"
2014,Honda Amaze S i-Vtech,"34,000",Petrol,Manual,3.20,"Wazirabad, Gurgaon"
2016,Renault KWID RXT,"28,561",Petrol,Manual,2.42,"Raj Nagar Extension S.o, Ghaziabad"
2018,Maruti Vitara Brezza VDi,"22,000",Diesel,Manual,5.95,Noida
2021,Ford Ecosport 1.5 Diesel Titanium Plus,"39,091",Diesel,Manual,7.65,"Vaishali, Ghaziabad"
2024,Audi Q3 Premium Plus BSVI,"6,000",Petrol,Automatic,41,"Ashok Vihar, New Delhi"
2021,Nissan Magnite Turbo XV Premium,"23,480",Petrol,Manual,8.46,Noida
2016,Toyota Innova Crysta 2.7 VX MT BSIV,"48,000",Petrol,Manual,9.45,"Aruna Nagar, New Delhi"
2018,Maruti Swift AMT VDI,"64,000",Diesel,Automatic,4.99,"Preet Vihar, New Delhi"
2015,Honda City i VTEC S,"66,800",Petrol,Manual,4,"Janakpuri, New Delhi"
2023,Maruti S-Presso VXI,"6,831",Petrol,Manual,4.41,"Rajouri Garden, New Delhi"
2015,Volkswagen Polo 1.2 MPI Highline,"63,000",Petrol,Manual,3.65,Noida
2023,Porsche Macan Standard BSVI,"14,500",Petrol,Automatic,83,"Karol Bagh, New Delhi"
2021,Hyundai Venue SX Plus Turbo DCT,"68,725",Petrol,Automatic,9.11,"Rohini Courts, New Delhi"
2016,Mercedes-Benz GLA Class 200 Sport Edition,"37,000",Petrol,Automatic,18.50,"Chittaranjan, New Delhi"
2016,Honda Amaze S i-DTEC,"59,000",Diesel,Manual,2.85,"Aruna Nagar, New Delhi"
2023,Audi Q3 Premium Plus BSVI,"26,176",Petrol,Automatic,36.45,Noida
2016,Maruti Baleno 1.2 Delta,"65,000",Petrol,Manual,4.10,"Preet Vihar, New Delhi"
2022,Kia Seltos HTK Plus iMT,"37,850",Petrol,Manual,10.89,"Sector 28, Gurgaon"
2018,Ford Ecosport Signature Edition Petrol BSIV,"49,000",Petrol,Manual,5.75,"Aruna Nagar, New Delhi"
2014,Honda Amaze E i-Vtech,"68,000",Petrol,Manual,3.10,"Nauroji Nagar, New Delhi"
2023,Nissan Magnite XE,"8,532",Petrol,Manual,5.42,"Sector 28, Gurgaon"
2017,Renault KWID 1.0 AMT RXT,"28,304",Petrol,Automatic,3.21,Noida
2018,Hyundai i20 1.2 Magna Executive,"55,000",Petrol,Manual,4.99,"Distt. Court Complex Dwarka, New Delhi"
2019,Tata Nexon XMA AMT Diesel,"49,121",Diesel,Automatic,6.18,"Indirapuram, Ghaziabad"
2017,Maruti Ertiga SHVS VDI,"75,000",Diesel,Manual,5.50,"Nit, Faridabad"
2023,Mercedes-Benz A-Class Limousine A 200 BSVI,"19,000",Petrol,Automatic,36.50,"Naraina, New Delhi"
2018,Tata Nexon 1.5 Revotorq XM,"48,000",Diesel,Manual,4.25,"Aruna Nagar, New Delhi"
2018,Mercedes-Benz CLA 200 CDI Sport,"19,000",Diesel,Automatic,21,"Bengali Market, New Delhi"
2023,Kia Sonet GTX Plus Diesel AT,"44,432",Diesel,Automatic,12.91,"Sector 28, Gurgaon"
2018,Hyundai Creta 1.6 VTVT SX Plus,"72,000",Petrol,Manual,8.30,"Sector 6 - Rohini, New Delhi"
2017,Maruti Swift VXI Optional,"54,990",Petrol,Manual,3.65,Noida
2018,Honda City V MT AVN,"1,10,441",Petrol,Manual,6.10,Noida
2017,Honda City i VTEC V,"77,000",Petrol,Manual,6.65,"Sector 16, Noida"
2018,Audi A6 35 TFSI,"22,000",Petrol,Automatic,29.50,"Tilak Nagar East, New Delhi"
2015,Toyota Innova 2.5 GX (Diesel) 7 Seater,"63,000",Diesel,Manual,5.10,"Aruna Nagar, New Delhi"
2022,Mahindra XUV300 W8 Diesel,"21,871",Diesel,Manual,8.78,Gurgaon
2022,Maruti Alto 800 LXI Opt S-CNG BSVI,"20,880",CNG,Manual,4.14,"Sector 28, Gurgaon"
2015,Honda Amaze 2nd Gen VX,"1,00,412",Petrol,Manual,3.70,"Dwarka Sector-6, New Delhi"
2018,Hyundai i20 1.2 Spotz,"46,000",Petrol,Manual,4.95,"Distt. Court Complex Dwarka, New Delhi"
2023,Hyundai Creta S (O) Knight,"25,000",Petrol,Manual,13.90,"Preet Vihar, New Delhi"
2015,Honda City i VTEC CVT VX,"60,100",Petrol,Automatic,5.99,"Chittranjan Park, New Delhi"
2013,Hyundai i20 Sportz AT 1.4,"65,000",Petrol,Automatic,3.25,"Ramesh Nagar, New Delhi"
2018,Maruti Swift VXI,"56,000",Petrol,Manual,4.95,"Distt. Court Complex Dwarka, New Delhi"
2022,Renault Triber RXZ,"35,524",Petrol,Manual,6.68,"Indirapuram, Ghaziabad"
2013,Hyundai i20 Petrol Magna,"70,984",Petrol,Manual,2.24,"Sohna Road, Gurgaon"
2016,Tata Tiago 1.2 Revotron XM,"46,972",Petrol,Manual,3.40,"Dwarka Sector-6, New Delhi"
2016,Maruti Baleno 1.2 Zeta,"78,000",Petrol,Manual,3.75,"Distt. Court Complex Dwarka, New Delhi"
2021,Kia Sonet HTX Turbo iMT,"42,540",Petrol,Automatic,8.79,"Sector 28, Gurgaon"
2018,Maruti Swift LXI,"47,000",Petrol,Manual,4.50,"Geeta Colony, New Delhi"
2020,Tata Nexon EV XZ Plus,"63,000",Electric,Automatic,9.50,"Saraswati Vihar, New Delhi"
2015,Toyota Corolla Altis G MT,"54,000",Petrol,Manual,4.65,"Aruna Nagar, New Delhi"
2016,Maruti Baleno Alpha Diesel,"37,513",Diesel,Manual,4.94,"Rajouri Garden, New Delhi"
2021,Renault KWID RXT,"55,337",Petrol,Manual,4.10,"Rajouri Garden, New Delhi"
2022,Tata Altroz XZ,"11,005",Petrol,Manual,7.95,"Sector 28, Gurgaon"
2016,Renault KWID RXL,"48,563",Petrol,Manual,1.99,"Rohini Courts, New Delhi"
2023,Hyundai Venue SX,"25,000",Petrol,Manual,9.50,"Sector 12, Gurgaon"
2013,Hyundai Grand i10 Sportz,"62,000",Petrol,Manual,2.70,"Karam Pura, New Delhi"
2014,Hyundai Grand i10 1.2 Kappa Asta,"44,663",Petrol,Manual,3.82,"Rajouri Garden, New Delhi"
2017,Tata Tigor 1.05 Revotorq XZ Option,"48,000",Diesel,Manual,2.75,"Aruna Nagar, New Delhi"
2016,Honda Amaze 2nd Gen S,"57,846",Petrol,Manual,3.65,Gurgaon
2011,Volkswagen Polo 1.5 TDI Highline,"60,567",Diesel,Manual,2.95,"Sohna Road, Gurgaon"
2014,Honda Amaze S AT i-Vtech,"86,000",Petrol,Automatic,3.85,"Sector 16, Noida"
2014,Honda City i VTEC VX,"40,000",Petrol,Manual,4.75,New Delhi
2015,Maruti Wagon R VXI 1.2,"31,788",Petrol,Manual,3.44,"Raj Nagar Extension S.o, Ghaziabad"
2023,Mercedes-Benz A-Class Limousine A 200d BSVI,"8,500",Diesel,Automatic,39.50,"Shakarpur, New Delhi"
2024,Maruti Ciaz Alpha AT,"17,000",Petrol,Automatic,11.50,"Shakarpur, New Delhi"
2020,Hyundai i20 Sportz BSVI,"23,000",Petrol,Manual,5.90,New Delhi
2018,Hyundai Verna VTVT 1.6 SX Option,"36,000",Petrol,Manual,8.25,"Preet Vihar, New Delhi"
2020,Kia Seltos GTX Plus DCT,"64,000",Petrol,Automatic,11.90,"Ashok Vihar, New Delhi"
2017,Maruti Baleno Alpha Diesel,"59,055",Diesel,Manual,4.94,"Rajouri Garden, New Delhi"
2016,Toyota Fortuner 2.8 2WD AT BSIV,"1,40,000",Diesel,Automatic,15,New Delhi
2022,Renault Triber RXZ,"44,201",Petrol,Manual,6.30,"Raj Nagar Extension S.o, Ghaziabad"
2015,Honda Amaze S i-Vtech,"56,000",Petrol,Manual,3.40,"Preet Vihar, New Delhi"
2022,Hyundai i20 Asta Turbo DCT,"20,467",Petrol,Automatic,9.67,"Indirapuram, Ghaziabad"
2021,Kia Seltos HTK Diesel,"1,40,000",Diesel,Manual,10.10,"Shakarpur, New Delhi"
2016,Honda Jazz 1.2 VX i VTEC,"67,006",Petrol,Manual,4.75,"City, Faridabad"
2018,BMW 5 Series 520d Sport Line,"49,000",Diesel,Automatic,25.55,"505 A B Workshop, New Delhi"
2023,Porsche Cayenne Coupe V6 BSVI,"9,100",Petrol,Automatic,1.53 Crore,"Rajender Nagar, New Delhi"
2017,Honda Amaze 2nd Gen S,"33,619",Petrol,Manual,4.44,"Rajouri Garden, New Delhi"
2021,Tata Nexon XZA Plus (O) AMT,"43,846",Petrol,Automatic,8.67,"Sector 28, Gurgaon"
2020,Kia Seltos HTX G,"28,230",Petrol,Manual,11.60,"Sohna Road, Gurgaon"
2016,Maruti Swift VXI,"20,289",Petrol,Manual,4.14,Noida
2016,Maruti Swift LXI Optional-O,"40,342",Petrol,Manual,3.59,"Ramgarh B.o, Gurgaon"
2022,Maruti Dzire ZXI Plus,"19,566",Petrol,Manual,7.42,"Sohna Road, Gurgaon"
2023,BMW X1 sDrive18i M Sport,"3,000",Petrol,Automatic,47.50,"Ashok Vihar, New Delhi"
2017,Volkswagen Ameo 1.5 TDI Highline Plus 16 AT,"61,000",Diesel,Automatic,5.50,"Preet Vihar, New Delhi"
2018,Honda BR-V i-VTEC V CVT,"55,000",Petrol,Automatic,7.40,"Ramesh Nagar, New Delhi"
2018,Jeep Compass 1.4 Limited Option,"32,000",Petrol,Automatic,13.50,"Aya Nagar, New Delhi"
2012,Maruti Swift Dzire LXI,"42,461",Petrol,Manual,2.49,"Raj Nagar Extension S.o, Ghaziabad"
2016,Ford Ecosport Facelift BSIV,"75,000",Diesel,Manual,4.75,"Paschim Vihar, New Delhi"
2018,BMW 5 Series 520d Sport Line,"40,000",Diesel,Automatic,33.90,"Chattarpur, New Delhi"
2013,Hyundai i20 Magna 1.2,"31,182",Petrol,Manual,2.91,"Dwarka Sector-6, New Delhi"
2016,Maruti Swift Dzire VXI,"78,000",Petrol,Manual,3.75,"Distt. Court Complex Saket S.O, New Delhi"
2014,Maruti Swift VXI,"29,770",Petrol,Manual,3.44,"Rohini Courts, New Delhi"
2013,Hyundai i20 Sportz Petrol,"60,500",Petrol,Manual,2.61,"Rohini Courts, New Delhi"
2014,Volvo XC60 D4 SUMMUM,"71,100",Diesel,Automatic,8.99,"Chittranjan Park, New Delhi"
2018,Hyundai i20 1.2 Magna Executive,"40,000",Petrol,Manual,5.50,Ghaziabad
2016,Maruti Baleno 1.2 CVT Delta,"33,000",Petrol,Automatic,4.75,"Preet Vihar, New Delhi"
2018,Hyundai Grand i10 1.2 Kappa Sportz BSIV,"61,250",Petrol,Manual,4.25,"Peeragarhi B.O, New Delhi"
2016,Honda Amaze S i-Vtech,"70,000",Petrol,Manual,3.70,"Preet Vihar, New Delhi"
2022,Mercedes-Benz GLC 220d 4MATIC,"22,000",Diesel,Automatic,53,"Geeta Colony, New Delhi"
2015,Volkswagen Polo 1.2 MPI Highline,"71,000",Petrol,Manual,3.60,"Pehlad Pur, New Delhi"
2016,Maruti S Cross DDiS 200 Sigma,"70,000",Diesel,Manual,3.95,"Laxmi Nagar, New Delhi"
2015,Hyundai Grand i10 Sportz,"30,000",Petrol,Manual,3.28,"Shakarpur, New Delhi"
2019,Jeep Compass 1.4 Limited Plus BSIV,"24,000",Petrol,Automatic,15.50,"Gujranwala Town, New Delhi"
2016,Maruti Ciaz AT VXi Plus,"70,100",Petrol,Automatic,4.90,"Chittranjan Park, New Delhi"
2014,Hyundai Santro Xing GL CNG BSIV,"56,000",CNG,Manual,2.25,"Vigyan Vihar, New Delhi"
2018,Maruti Wagon R LXI CNG,"66,000",CNG,Manual,3.70,"Preet Vihar, New Delhi"
2022,Maruti S-Presso VXi Plus,"37,635",Petrol,Manual,4.30,"Raj Nagar Extension S.o, Ghaziabad"
2016,Maruti Baleno 1.2 Delta,"66,000",Petrol,Manual,4.35,"Jangpura, New Delhi"
2021,Maruti S-Presso VXI,"36,901",Petrol,Manual,4.25,"Sector 28, Gurgaon"
2021,Hyundai Santro Sportz Executive CNG,"35,193",CNG,Manual,4.75,"Surajpur,, Greater Noida"
2023,Renault Triber RXT,"20,789",Petrol,Manual,6.54,Gurgaon
2019,Maruti Baleno Alpha Diesel,"47,562",Diesel,Manual,5.61,"Sohna Road, Gurgaon"
2017,BMW X1 sDrive 20d xLine,"62,000",Diesel,Automatic,16,"Shakti Nagar, New Delhi"
2022,Hyundai i20 Sportz BSVI,"19,000",Petrol,Manual,7.75,"Preet Vihar, New Delhi"
2014,Volkswagen Polo 1.2 MPI Comfortline,"69,000",Petrol,Manual,3.25,"Wazirabad, Gurgaon"
2019,Renault KWID Climber 1.0 MT Opt,"32,211",Petrol,Manual,4.02,"Rajouri Garden, New Delhi"
2021,Kia Sonet HTK Diesel BSVI,"25,000",Diesel,Manual,8.50,"Vikaspuri, New Delhi"
2022,Mahindra Thar LX 4WD Hard Top AT BSVI,"11,600",Petrol,Automatic,13.75,"Dwarka Sector-6, New Delhi"
2015,Honda Jazz 1.2 SV i VTEC,"52,000",Petrol,Manual,4.85,"Sector 16, Noida"
2013,Maruti Swift Dzire VXI,"31,000",Petrol,Manual,2.65,"D. K. Mohan Garden, New Delhi"
2012,Hyundai i20 Petrol Magna,"56,304",Petrol,Manual,2.18,"Dwarka Sector-6, New Delhi"
2016,Hyundai Creta 1.6 EX Petrol,"98,180",Petrol,Manual,6.20,"Sohna Road, Gurgaon"
2022,Hyundai i20 Sportz BSVI,"19,000",Petrol,Manual,7.76,"Preet Vihar, New Delhi"
2023,Skoda Kushaq 1.0 TSI Style,"10,000",Petrol,Manual,14,"Saraswati Vihar, New Delhi"
2020,Kia Sonet HTX Turbo iMT BSVI,"32,000",Petrol,Manual,8.50,"Bengali Market, New Delhi"
2014,Honda Mobilio V i-VTEC,"86,000",Petrol,Manual,4.45,"Preet Vihar, New Delhi"
2023,Kia Seltos HTX,"16,250",Petrol,Manual,14,"Vikas Puri, New Delhi"
2019,MG Hector Sharp DCT,"45,000",Petrol,Automatic,12.49,"Chittranjan Park, New Delhi"
2015,Hyundai Xcent Petrol,"73,390",Petrol,Manual,3.39,"Raj Nagar Extension S.o, Ghaziabad"
2022,BMW X7 xDrive30d DPE Signature,"10,000",Diesel,Automatic,1.05 Crore,Ghaziabad
2016,Hyundai Creta 1.6 VTVT SX Plus,"79,000",Petrol,Manual,7.35,"Sector 16, Noida"
2018,Maruti Baleno Alpha Diesel,"19,489",Diesel,Manual,6.31,"Rajouri Garden, New Delhi"
2014,Hyundai Grand i10 Asta,"26,000",Petrol,Manual,3.75,"Wazirabad, Gurgaon"
2017,Maruti Ignis 1.2 Delta BSIV,"59,000",Petrol,Manual,3.90,"Ashok Vihar, New Delhi"
2020,Hyundai Aura SX Option,"48,967",Petrol,Manual,5.33,"Sector 18, Noida"
2019,Ford Ecosport 1.5 Petrol Trend Plus AT BSIV,"73,000",Petrol,Automatic,5.50,"Sector 13, Faridabad"
2018,Hyundai Verna CRDi 1.6 SX,"54,100",Diesel,Manual,8.95,"Chittranjan Park, New Delhi"
2015,Maruti Baleno 1.2 Delta,"55,000",Petrol,Manual,3.90,"Vikas Puri, New Delhi"
2018,BMW X3 xDrive 20d xLine,"72,000",Diesel,Automatic,26.90,"Chattarpur, New Delhi"
2023,Volvo S90 B5 Ultimate,"9,400",Petrol,Automatic,53.50,"Nariana, New Delhi"
2021,Skoda Kushaq 1.0 TSI Style AT BSVI,"52,000",Petrol,Automatic,11.51,"Preet Vihar, New Delhi"
2016,Renault Duster 85PS Diesel RxE,"74,000",Diesel,Manual,3.70,"Karol Bagh, New Delhi"
2022,Mercedes-Benz GLE 450 BSVI,"24,000",Petrol,Automatic,93,"Chittranjan Park, New Delhi"
2022,Hyundai Aura S Diesel,"42,312",Diesel,Manual,6.54,"Sohna Road, Gurgaon"
2023,Skoda Slavia 1.0 TSI Style AT Lava,"10,000",Petrol,Automatic,16.25,"Saraswati Vihar, New Delhi"
2020,Renault KWID 1.0 RXT Opt,"58,251",Petrol,Manual,3.31,"Indirapuram, Ghaziabad"
2011,Hyundai Verna 1.6 SX VTVT (O),"60,000",Petrol,Manual,2.25,"Ashok Vihar, New Delhi"
2012,Honda Brio V MT,"70,760",Petrol,Manual,2.28,"Rajouri Garden, New Delhi"
2022,Hyundai Aura S CNG,"52,000",CNG,Manual,6.50,"Sector 6 - Rohini, New Delhi"
2023,Toyota Glanza S,"25,000",Petrol,Manual,6.40,"Rohini Sector 25, New Delhi"
2014,Honda City i VTEC SV,"1,01,600",Petrol,Manual,4.15,"Sector 18, Noida"
2022,MG Astor Sharp CVT BSVI,"33,635",Petrol,Automatic,11.98,"Pitampura, New Delhi"
2012,Hyundai EON Era,"60,768",Petrol,Manual,1.94,Gurgaon
2016,Mahindra XUV500 W4,"95,100",Diesel,Manual,4.55,"Saket, New Delhi"
2014,Honda Amaze 2nd Gen S,"72,811",Petrol,Manual,3.22,"Dwarka Sector-6, New Delhi"
2022,BMW X5 xDrive 30d xLine,"19,000",Diesel,Automatic,81,"Naraina, New Delhi"
2015,Hyundai i20 Active SX Diesel,"77,000",Diesel,Manual,4.20,"Karol Bagh, New Delhi"
2023,Land Rover Defender 110 X-Dynamic HSE,"23,000",Petrol,Automatic,1.09 Crore,"Moti Nagar, New Delhi"
2021,Honda Amaze 2nd Gen VX,"69,000",Petrol,Manual,6,"Lajpat Nagar, New Delhi"
2018,Hyundai Grand i10 1.2 Kappa Sportz Option AT,"35,000",Petrol,Automatic,4.50,"Shakti Nagar, New Delhi"
2020,Maruti Swift AMT ZXI,"40,000",Petrol,Automatic,6.25,"Guru Gobind Singh Marg, New Delhi"
2018,Hyundai i20 Sportz 1.2,"21,603",Petrol,Manual,5.81,"Indirapuram, Ghaziabad"
2019,Hyundai Venue SX Plus Turbo DCT BSIV,"54,100",Petrol,Automatic,8.95,"Chittranjan Park, New Delhi"
2023,Hyundai Venue S Opt Turbo DCT,"26,000",Petrol,Automatic,11.90,"Defence Colony, New Delhi"
2018,BMW 3 Series GT Luxury Line,"42,000",Diesel,Automatic,23,"Bengali Market, New Delhi"
2014,Hyundai Grand i10 1.2 Kappa Asta,"41,198",Petrol,Manual,3.85,Gurgaon
2022,Maruti Baleno Zeta Diesel,"20,021",Diesel,Manual,7.01,"Rohini Courts, New Delhi"
2018,Maruti Vitara Brezza ZDi,"59,000",Diesel,Manual,6.25,"505 A B Workshop, New Delhi"
2014,Honda City i VTEC CVT SV,"56,000",Petrol,Automatic,3.85,"Geeta Colony, New Delhi"
2021,Kia Seltos HTK Plus AT D,"59,000",Diesel,Automatic,11.50,"Badshahnpur Siroli, Ghaziabad"
2022,Maruti S-Presso VXI,"10,054",Petrol,Manual,4.42,"Sohna Road, Gurgaon"
